"date","exchange_rate"
"2017-06-21","0.8974243919949744"
"2017-06-22","0.897021887334051"
"2017-06-23","0.8931761343336907"
"2017-06-26","0.8931761343336907"
"2017-06-27","0.8849557522123894"
"2017-06-28","0.8799718409010912"
"2017-06-29","0.8756567425569177"
"2017-06-30","0.8763473841030585"
"2017-07-03","0.8797395970792645"
"2017-07-05","0.8821453775582216"
"2017-07-06","0.8765010079761592"
"2017-07-07","0.8775008775008776"
"2017-07-10","0.8775008775008776"
"2017-07-11","0.8748906386701663"
"2017-07-12","0.8763473841030585"
"2017-07-13","0.8783487044356609"
"2017-07-14","0.8732099196646874"
"2017-07-17","0.8718395815170008"
"2017-07-18","0.8637070305752289"
"2017-07-19","0.8682062858135093"
"2017-07-20","0.8595495960116899"
"2017-07-21","0.858000858000858"
"2017-07-24","0.8589589417625838"
"2017-07-25","0.8579272477693892"
"2017-07-26","0.859697386519945"
"2017-07-27","0.8579272477693892"
"2017-07-28","0.8507742045261187"
"2017-07-31","0.8455944529003889"
"2017-08-01","0.8475294516484448"
"2017-08-02","0.8430992327796982"
"2017-08-03","0.8417508417508418"
"2017-08-04","0.8507742045261187"
"2017-08-07","0.848320325755005"
"2017-08-08","0.8529512111907198"
"2017-08-09","0.8512087163772557"
"2017-08-10","0.8509914049868096"
"2017-08-11","0.8466683600033866"
"2017-08-14","0.8484642796538265"
"2017-08-15","0.8520790729379687"
"2017-08-16","0.8544817568144921"
"2017-08-17","0.8520790729379687"
"2017-08-18","0.8512087163772557"
"2017-08-21","0.8464533604198409"
"2017-08-22","0.8501955449753444"
"2017-08-23","0.8473140145738011"
"2017-08-24","0.8473858147614609"
"2017-08-25","0.8421761832575375"
"2017-08-28","0.8352125615969264"
"2017-08-29","0.8316008316008316"
"2017-08-30","0.8384338056510438"
"2017-08-31","0.8407600470825626"
"2017-09-01","0.8418925745074929"
"2017-09-05","0.8395600705230459"
"2017-09-06","0.8373105584861426"
"2017-09-07","0.8313934153641502"
"2017-09-08","0.8304958059961798"
"2017-09-11","0.8358408559010365"
"2017-09-12","0.8355614973262031"
"2017-09-13","0.8404773911581779"
"2017-09-14","0.8413259296651522"
"2017-09-15","0.8361903169161301"
"2017-09-18","0.8376612497905848"
"2017-09-19","0.8347245409015025"
"2017-09-20","0.833472245374229"
"2017-09-21","0.8371002846140967"
"2017-09-22","0.8354916868577157"
"2017-09-25","0.8437394532568343"
"2017-09-26","0.8494733265375467"
"2017-09-27","0.8512811781731505"
"2017-09-28","0.8491847826086957"
"2017-09-29","0.8465250148141877"
"2017-10-02","0.8514261387824605"
"2017-10-03","0.8504124500382686"
"2017-10-04","0.8503401360544218"
"2017-10-05","0.8542627712284298"
"2017-10-06","0.8523695874531196"
"2017-10-10","0.8471704506946799"
"2017-10-11","0.8440955516164429"
"2017-10-12","0.8445945945945946"
"2017-10-13","0.8448086508405847"
"2017-10-16","0.8467400508044031"
"2017-10-17","0.8507742045261187"
"2017-10-18","0.8492569002123143"
"2017-10-19","0.8444519506840061"
"2017-10-20","0.8496176720475785"
"2017-10-23","0.8501955449753444"
"2017-10-24","0.8499065102838687"
"2017-10-25","0.8473140145738011"
"2017-10-26","0.8547008547008548"
"2017-10-27","0.8635578583765113"
"2017-10-30","0.860141063134354"
"2017-10-31","0.8585164835164835"
"2017-11-01","0.8607333448097779"
"2017-11-02","0.8567511994516792"
"2017-11-03","0.8608815426997245"
"2017-11-06","0.8620689655172414"
"2017-11-07","0.8637816360024186"
"2017-11-08","0.862738331464067"
"2017-11-09","0.8585164835164835"
"2017-11-13","0.8579272477693892"
"2017-11-14","0.8500510030601837"
"2017-11-15","0.8478887569950823"
"2017-11-16","0.8494733265375467"
"2017-11-17","0.8475294516484448"
"2017-11-20","0.8517162081594414"
"2017-11-21","0.8517162081594414"
"2017-11-22","0.8482483671218932"
"2017-11-24","0.8378016085790885"
"2017-11-27","0.8395600705230459"
"2017-11-28","0.8418925745074929"
"2017-11-29","0.8433125316242199"
"2017-11-30","0.8404773911581779"
"2017-12-01","0.8396305625524769"
"2017-12-04","0.8440243079000674"
"2017-12-05","0.8460236886632826"
"2017-12-06","0.848320325755005"
"2017-12-07","0.8481764206955046"
"2017-12-08","0.8502678343678259"
"2017-12-11","0.8473140145738011"
"2017-12-12","0.8528784648187633"
"2017-12-13","0.8501955449753444"
"2017-12-14","0.8490405841399219"
"2017-12-15","0.8490405841399219"
"2017-12-18","0.8471704506946799"
"2017-12-19","0.845880561664693"
"2017-12-20","0.8416799932665601"
"2017-12-21","0.8423180592991913"
"2017-12-22","0.8446659346228567"
"2017-12-26","0.8426729586247577"
"2017-12-27","0.8401949252226517"
"2017-12-28","0.8366800535475234"
"2017-12-29","0.8318083513558476"
"2018-01-02","0.8298755186721991"
"2018-01-03","0.8312551953449708"
"2018-01-04","0.8289124668435014"
"2018-01-05","0.8306337735692333"
"2018-01-08","0.8352125615969264"
"2018-01-09","0.8387854386847845"
"2018-01-10","0.8362602441879913"
"2018-01-11","0.8309098462816784"
"2018-01-12","0.8244023083264632"
"2018-01-16","0.8167265599477296"
"2018-01-17","0.8177283506419167"
"2018-01-18","0.8171269815329302"
"2018-01-19","0.8171269815329302"
"2018-01-22","0.8176614881439084"
"2018-01-23","0.8145312372729494"
"2018-01-24","0.8071025020177562"
"2018-01-25","0.800768737988469"
"2018-01-26","0.8050233456770246"
"2018-01-29","0.8095854922279793"
"2018-01-30","0.8071025020177562"
"2018-01-31","0.804634695848085"
"2018-02-01","0.801153661272232"
"2018-02-02","0.8034709946970915"
